Date,Time,Factory,Region,Shift,Workers,Exp,Training,Temp,Pressure,Humidity,Vibration,Speed,Age,Service_Days,Gas,Sparks,Alarm,Risk,Accident
2023-09-04,06:30:00,Factory_B,Industrial_Zone,Night,41.0,Junior,No,19.64,19.61,68.93,3.63,2441.29,5,273,3.51,0,Off,41.27,0
2023-09-04,06:45:00,Factory_D,Urban,Day,15.0,Junior,No,19.54,21.45,47.41,4.46,3989.9,4,340,5.53,1,On,49.22,0
2023-09-04,07:00:00,Factory_B,Industrial_Zone,Day,49.0,Junior,Yes,15.81,15.58,66.09,1.14,1508.67,14,71,9.68,2,Off,16.07,0
2023-09-04,07:15:00,Factory_C,Urban,Day,41.0,Senior,Yes,17.02,19.67,34.3,4.33,3379.85,11,107,2.25,2,Off,29.58,0
2023-09-04,07:30:00,Factory_D,Rural,Day,27.0,Junior,No,17.9,19.31,40.96,0.09,2767.53,17,180,0.34,1,Off,35.52,0
2023-09-04,07:45:00,Factory_B,Rural,Day,45.0,Senior,Yes,20.72,19.68,38.39,3.94,2246.83,8,275,8.38,4,On,46.93,0
2023-09-04,08:00:00,Factory_B,Urban,Night,21.0,Junior,No,14.07,17.17,73.52,1.86,1621.06,10,281,2.08,4,Off,35.46,0
2023-09-04,08:15:00,Factory_B,Urban,Night,,Junior,Yes,17.72,19.06,66.65,3.97,3046.85,11,88,1.96,1,On,32.85,0
2023-09-04,08:30:00,Factory_D,Industrial_Zone,Day,9.0,Junior,Yes,14.8,15.17,38.29,2.8,3574.47,14,241,3.19,1,Off,38.79,0
2023-09-04,08:45:00,Factory_A,Urban,Night,41.0,Junior,No,19.85,16.8,71.72,3.64,1123.04,12,122,4.98,1,On,39.72,0
2023-09-04,09:00:00,Factory_A,Rural,Day,23.0,Junior,No,16.24,18.55,63.53,0.94,1863.21,11,148,8.99,0,Off,32.55,0
2023-09-04,09:15:00,Factory_A,Urban,Night,18.0,Senior,Yes,17.05,18.97,46.73,0.53,1702.0,4,130,6.75,1,Off,28.79,0
2023-09-04,09:30:00,Factory_B,Rural,Day,23.0,Senior,No,13.83,15.1,79.12,1.31,2849.75,16,339,5.06,2,On,45.11,0
2023-09-04,09:45:00,Factory_D,Industrial_Zone,Night,21.0,Senior,Yes,15.06,13.85,38.5,1.73,2050.22,9,32,5.05,3,Off,15.63,0
2023-09-04,10:00:00,Factory_A,Urban,Night,31.0,Junior,No,22.29,22.38,57.62,1.22,2599.9,9,51,8.3,2,Off,34.66,0
2023-09-04,10:15:00,Factory_B,Rural,Day,17.0,Senior,Yes,18.19,18.04,70.25,3.08,1602.89,19,155,4.37,3,On,36.98,0
2023-09-04,10:30:00,Factory_A,Urban,Night,36.0,Junior,No,16.9,17.75,75.26,4.6,1533.58,9,10,0.68,0,Off,16.48,0
2023-09-04,10:45:00,Factory_C,Urban,Day,40.0,Junior,No,20.45,20.22,59.33,2.46,2422.67,17,255,6.27,0,Off,49.75,0
2023-09-04,11:00:00,Factory_C,Industrial_Zone,Day,44.0,Junior,Yes,20.87,15.49,78.74,4.09,2920.02,9,176,0.31,1,Off,40.95,0
2023-09-04,11:15:00,Factory_B,Urban,Day,35.0,Junior,Yes,16.22,18.86,60.22,0.03,3032.27,3,217,6.6,3,Off,32.76,0
2023-09-04,11:30:00,Factory_C,Industrial_Zone,Day,26.0,Junior,Yes,14.05,16.52,48.03,0.42,2953.1,3,65,6.23,3,Off,21.0,0
2023-09-04,11:45:00,Factory_A,Industrial_Zone,Night,36.0,Junior,No,15.88,16.75,62.95,1.5,1322.99,18,191,3.27,4,Off,39.08,0
2023-09-04,12:00:00,Factory_A,Industrial_Zone,Day,10.0,Senior,Yes,15.26,18.89,76.39,3.45,1506.39,10,318,4.35,4,On,42.02,0
2023-09-04,12:15:00,Factory_A,Urban,Day,43.0,Junior,No,16.64,19.72,43.67,4.85,2493.39,15,311,2.08,4,On,44.29,0
2023-09-04,12:30:00,Factory_A,Industrial_Zone,Day,44.0,Junior,No,17.16,18.77,69.37,1.62,3824.05,4,42,6.31,3,On,21.84,0
2023-09-04,12:45:00,Factory_A,Rural,Day,13.0,Junior,No,23.91,21.63,42.85,4.8,2475.79,11,85,5.92,1,Off,36.97,0
2023-09-04,13:00:00,Factory_A,Urban,Day,10.0,Junior,Yes,13.22,20.83,56.07,3.54,1552.44,14,220,4.26,2,On,33.83,0
2023-09-04,13:15:00,Factory_A,Industrial_Zone,Day,16.0,Junior,No,12.41,15.02,36.98,4.9,1751.4,17,279,8.35,0,Off,37.91,0
2023-09-04,13:30:00,Factory_C,Industrial_Zone,Day,18.0,Junior,Yes,14.58,17.6,67.9,1.46,1615.82,11,102,7.58,0,Off,21.94,0
2023-09-04,13:45:00,Factory_B,Industrial_Zone,Day,9.0,Senior,No,10.0,15.71,76.64,0.65,3535.01,4,216,6.44,2,On,26.98,0
2023-09-04,14:00:00,Factory_D,Urban,Night,31.0,Senior,No,10.66,15.11,52.9,3.18,3988.34,9,147,3.54,2,On,17.85,0
2023-09-04,14:15:00,Factory_A,Rural,Night,31.0,Junior,No,12.36,16.02,68.22,4.05,2287.14,6,304,7.22,0,On,38.8,0
2023-09-04,14:30:00,Factory_D,Industrial_Zone,Night,18.0,Senior,Yes,19.74,17.66,69.22,1.21,2558.02,10,39,3.44,2,Off,23.79,0
2023-09-04,14:45:00,Factory_A,Rural,Night,23.0,Junior,Yes,12.28,15.53,49.23,3.33,1390.46,18,278,4.43,4,Off,37.73,0
2023-09-04,15:00:00,Factory_D,Industrial_Zone,Night,15.0,Senior,No,11.25,16.0,61.73,2.73,3636.29,15,209,2.53,2,On,32.99,0
2023-09-04,15:15:00,Factory_B,Rural,Night,5.0,Junior,No,13.81,17.69,51.31,0.9,2798.27,10,211,8.37,0,On,36.14,0
2023-09-04,15:30:00,Factory_B,Rural,Night,31.0,Senior,No,17.54,16.73,34.22,3.44,1980.55,3,306,5.58,4,Off,46.39,0
2023-09-04,15:45:00,Factory_B,Rural,Night,27.0,Senior,Yes,14.8,18.48,58.09,3.0,3560.07,1,27,3.48,3,On,14.58,0
2023-09-04,16:00:00,Factory_B,Urban,Day,38.0,Senior,No,15.31,18.86,79.01,4.25,1970.73,11,89,6.45,3,Off,21.21,0
2023-09-04,16:15:00,Factory_B,Industrial_Zone,Day,16.0,Senior,No,14.62,14.95,46.31,3.83,2227.38,4,150,9.92,2,On,24.72,0
2023-09-04,16:30:00,Factory_B,Industrial_Zone,Night,34.0,Senior,Yes,12.37,17.58,41.2,2.94,3652.71,19,192,0.64,4,On,31.24,0
2023-09-04,16:45:00,Factory_D,Rural,Night,21.0,Senior,Yes,13.57,15.51,56.61,3.12,2916.0,9,285,0.13,1,Off,36.66,0
2023-09-04,17:00:00,Factory_C,Urban,Night,49.0,Senior,Yes,13.89,17.24,44.93,3.72,2536.17,19,26,0.52,2,On,17.63,0
2023-09-04,17:15:00,Factory_D,Urban,Night,7.0,Junior,No,18.24,17.9,74.23,1.1,3838.08,17,297,5.92,2,On,49.75,0
2023-09-04,17:30:00,Factory_A,Urban,Night,38.0,Senior,No,12.98,18.06,49.77,1.98,3472.58,16,43,2.9,4,On,25.26,0
2023-09-04,17:45:00,Factory_B,Rural,Day,6.0,Junior,Yes,19.4,13.97,61.55,1.68,1219.09,11,95,8.44,2,Off,23.19,0
2023-09-04,18:00:00,Factory_B,Rural,Day,26.0,Senior,Yes,18.39,19.17,67.23,0.66,1498.58,12,54,7.8,4,Off,29.48,0
2023-09-04,18:15:00,Factory_A,Rural,Day,22.0,Senior,Yes,11.65,13.95,61.86,1.46,3600.93,13,57,6.04,4,Off,17.49,0
2023-09-04,18:30:00,Factory_D,Rural,Night,14.0,Junior,No,17.5,19.03,33.1,0.9,1920.69,6,250,6.48,1,On,38.97,0
2023-09-04,18:45:00,Factory_A,Urban,Night,27.0,Senior,No,16.51,19.09,47.85,1.47,2871.34,2,251,8.04,0,Off,38.12,0
2023-09-04,19:00:00,Factory_D,Urban,Night,16.0,Senior,No,20.42,19.51,53.0,3.34,3937.41,13,173,0.81,2,On,41.13,0
2023-09-04,19:15:00,Factory_B,Urban,Night,36.0,Junior,No,13.89,14.81,58.66,0.47,2003.69,14,142,1.06,3,On,22.38,0
2023-09-04,19:30:00,Factory_A,Industrial_Zone,Night,36.0,Junior,Yes,18.3,18.63,65.72,4.35,2587.7,14,51,8.98,2,Off,26.93,0
2023-09-04,19:45:00,Factory_D,Industrial_Zone,Day,21.0,Senior,No,18.73,19.15,49.69,4.92,3022.92,1,261,9.8,0,Off,36.4,0
2023-09-04,20:00:00,Factory_A,Industrial_Zone,Day,47.0,Junior,No,11.1,13.84,54.5,3.59,1552.63,2,138,6.7,2,On,19.4,0
2023-09-04,20:15:00,Factory_D,Urban,Night,21.0,Junior,No,20.27,18.64,67.21,4.92,1488.62,7,127,4.92,4,On,34.71,0
2023-09-04,20:30:00,Factory_C,Urban,Night,49.0,Junior,Yes,14.14,16.88,74.05,0.1,2733.97,5,295,8.54,4,On,34.99,0
2023-09-04,20:45:00,Factory_D,Urban,Night,37.0,Junior,No,17.75,16.69,48.92,4.77,2338.35,10,351,4.51,2,Off,45.93,0
2023-09-04,21:00:00,Factory_D,Urban,Day,29.0,Junior,Yes,15.68,16.64,31.85,1.1,1123.95,9,172,6.54,1,On,30.35,0
2023-09-04,21:15:00,Factory_B,Urban,Day,38.0,Junior,Yes,15.77,15.91,35.98,0.58,1632.68,18,308,3.77,1,On,43.54,0
2023-09-04,21:30:00,Factory_B,Industrial_Zone,Day,46.0,Senior,Yes,13.92,18.15,44.34,0.37,2217.49,14,307,0.66,3,Off,39.85,0
2023-09-04,21:45:00,Factory_D,Urban,Night,33.0,Senior,No,14.56,19.02,33.31,0.31,3840.06,11,78,4.58,1,On,26.55,0
2023-09-04,22:00:00,Factory_D,Rural,Day,19.0,Senior,Yes,17.69,21.7,44.42,1.72,1467.83,9,340,5.7,0,Off,44.82,0
2023-09-04,22:15:00,Factory_D,Industrial_Zone,Day,49.0,Senior,No,20.59,23.88,59.97,1.18,2314.35,4,177,3.3,2,Off,41.51,0
2023-09-04,22:30:00,Factory_C,Rural,Night,9.0,Junior,Yes,12.69,14.24,53.75,2.75,1198.79,14,260,8.96,4,On,31.48,0
2023-09-04,22:45:00,Factory_D,Urban,Night,12.0,Senior,Yes,14.75,16.14,58.33,2.69,2865.34,11,348,7.2,3,Off,40.55,0
2023-09-04,23:00:00,Factory_D,Urban,Night,8.0,Junior,Yes,17.12,14.81,67.62,3.82,2541.71,9,160,6.09,3,Off,26.12,0
2023-09-04,23:15:00,Factory_B,Industrial_Zone,Night,36.0,Junior,No,16.96,19.18,41.93,4.42,2933.73,14,116,0.85,3,On,30.03,0
2023-09-04,23:30:00,Factory_D,Industrial_Zone,Night,23.0,Senior,No,17.84,21.77,50.88,2.35,3641.89,4,248,9.17,2,On,42.71,0
2023-09-04,23:45:00,Factory_D,Rural,Night,49.0,Junior,Yes,19.82,18.34,61.95,0.42,1005.32,16,243,5.74,4,On,52.55,0
2023-09-05,00:00:00,Factory_B,Industrial_Zone,Night,9.0,Senior,Yes,11.2,17.3,32.56,0.45,1780.85,1,44,1.36,3,Off,11.1,0
2023-09-05,00:15:00,Factory_D,Rural,Night,40.0,Junior,Yes,14.63,16.64,72.09,0.3,1178.6,11,104,4.87,4,On,23.44,0
2023-09-05,00:30:00,Factory_B,Urban,Day,38.0,Senior,Yes,19.47,22.46,66.63,4.95,3053.12,14,223,8.75,0,Off,47.23,0
2023-09-05,00:45:00,Factory_B,Rural,Day,30.0,Senior,No,15.8,17.07,58.0,3.62,1149.86,16,182,8.85,2,Off,35.32,0
2023-09-05,01:00:00,Factory_C,Rural,Night,13.0,Junior,Yes,12.89,16.8,44.54,1.27,1269.48,15,133,3.84,2,Off,23.39,0
2023-09-05,01:15:00,Factory_C,Rural,Day,27.0,Senior,No,12.54,15.28,71.85,1.7,2634.1,17,157,1.31,2,Off,30.44,0
2023-09-05,01:30:00,Factory_D,Industrial_Zone,Day,48.0,Senior,Yes,16.3,20.13,60.03,1.03,3166.37,9,102,9.67,3,Off,27.13,0
2023-09-05,01:45:00,Factory_B,Rural,Night,41.0,Senior,No,15.1,18.76,53.86,3.92,3042.86,7,167,8.98,1,On,28.28,0
2023-09-05,02:00:00,Factory_C,Industrial_Zone,Day,5.0,Senior,No,22.81,20.3,69.33,0.44,3311.28,2,291,2.36,2,Off,42.72,0
2023-09-05,02:15:00,Factory_A,Rural,Night,43.0,Junior,Yes,15.87,17.08,65.47,4.12,3596.18,19,38,4.81,0,On,27.7,0
2023-09-05,02:30:00,Factory_A,Rural,Night,13.0,Junior,No,14.05,16.92,39.72,2.26,3959.22,15,196,1.03,2,Off,38.63,0
2023-09-05,02:45:00,Factory_A,Urban,Night,12.0,Junior,No,20.09,25.26,70.16,4.48,3528.47,2,351,4.34,2,On,50.82,0
2023-09-05,03:00:00,Factory_C,Urban,Day,34.0,Junior,No,16.1,18.99,42.86,0.9,2410.61,13,349,2.13,2,Off,47.73,0
2023-09-05,03:15:00,Factory_A,Urban,Day,28.0,Senior,Yes,18.66,19.94,40.0,4.49,1450.8,19,212,4.68,3,On,44.36,0
2023-09-05,03:30:00,Factory_A,Rural,Night,13.0,Senior,Yes,21.99,18.11,52.57,1.93,1011.9,8,348,8.98,0,On,48.76,0
2023-09-05,03:45:00,Factory_C,Urban,Night,36.0,Junior,No,20.77,17.26,49.73,3.48,2009.36,4,131,6.11,3,On,34.52,0
2023-09-05,04:00:00,Factory_D,Rural,Day,22.0,Senior,No,17.46,18.4,70.83,0.12,3364.73,12,37,7.78,0,On,27.41,0
2023-09-05,04:15:00,Factory_D,Rural,Day,7.0,Junior,No,18.52,21.15,69.78,1.3,3933.56,9,341,1.71,0,Off,43.79,0
2023-09-05,04:30:00,Factory_A,Urban,Night,6.0,Junior,No,20.38,24.34,65.79,4.81,2092.28,7,346,5.35,0,Off,49.84,0
2023-09-05,04:45:00,Factory_C,Industrial_Zone,Day,10.0,Senior,Yes,13.47,14.75,43.99,4.4,1112.12,4,361,3.49,2,On,41.95,0
2023-09-05,05:00:00,Factory_C,Urban,Night,9.0,Senior,No,12.42,14.06,55.29,3.98,2444.36,19,330,7.19,2,On,39.12,0
2023-09-05,05:15:00,Factory_C,Industrial_Zone,Night,19.0,Junior,Yes,22.38,20.61,39.72,3.43,3140.85,13,137,5.19,0,On,45.35,0
2023-09-05,05:30:00,Factory_B,Urban,Night,16.0,Senior,Yes,12.59,14.33,60.51,1.09,3673.45,3,69,9.33,4,On,11.34,0
2023-09-05,05:45:00,Factory_C,Industrial_Zone,Night,7.0,Junior,Yes,23.14,23.86,62.13,2.53,1811.9,1,196,4.24,3,On,48.39,0
2023-09-05,06:00:00,Factory_A,Industrial_Zone,Night,5.0,Junior,Yes,14.26,17.82,78.54,3.89,1830.78,8,37,7.64,0,Off,26.94,0
2023-09-05,06:15:00,Factory_B,Urban,Day,41.0,Junior,No,13.63,16.09,52.41,0.96,3121.37,17,3,3.18,1,Off,23.1,0
2023-09-05,06:30:00,Factory_C,Industrial_Zone,Day,,Senior,Yes,18.72,18.96,59.43,4.27,3153.53,6,190,1.0,4,On,40.13,0
2023-09-05,06:45:00,Factory_B,Rural,Night,44.0,Junior,Yes,11.52,17.88,47.06,2.77,3475.28,7,228,9.83,1,On,35.33,0
2023-09-05,07:00:00,Factory_A,Rural,Day,7.0,Senior,Yes,24.05,23.44,63.44,3.54,3572.38,2,310,8.33,2,Off,54.99,0
2023-09-05,07:15:00,Factory_D,Rural,Night,8.0,Senior,Yes,22.11,22.43,36.26,4.1,2089.5,4,36,0.53,3,On,29.96,0
2023-09-05,07:30:00,Factory_D,Urban,Night,17.0,Junior,Yes,20.96,22.87,31.08,2.49,1787.96,8,152,3.67,0,On,43.54,0
2023-09-05,07:45:00,Factory_D,Rural,Day,,Senior,Yes,11.76,15.29,64.14,1.24,2572.49,19,298,1.28,2,On,31.31,0
2023-09-05,08:00:00,Factory_D,Rural,Night,9.0,Junior,No,20.22,19.2,75.27,4.83,2558.17,6,322,4.8,2,Off,48.05,0
2023-09-05,08:15:00,Factory_D,Rural,Day,5.0,Junior,No,19.91,19.09,54.95,1.48,3139.58,16,95,3.61,3,Off,31.27,0
2023-09-05,08:30:00,Factory_C,Industrial_Zone,Day,22.0,Senior,No,16.84,14.61,46.62,0.34,2323.29,11,217,9.16,0,On,31.43,0
2023-09-05,08:45:00,Factory_B,Urban,Night,45.0,Senior,Yes,18.86,18.92,61.58,2.34,2620.73,3,5,4.28,3,On,17.09,0
2023-09-05,09:00:00,Factory_D,Urban,Night,15.0,Senior,No,18.19,20.25,69.38,1.24,1116.49,7,207,8.64,0,On,36.78,0
2023-09-05,09:15:00,Factory_C,Urban,Night,28.0,Junior,No,12.71,13.61,75.07,3.86,3816.15,18,269,6.36,2,On,37.78,0
2023-09-05,09:30:00,Factory_C,Urban,Night,18.0,Senior,Yes,15.03,18.39,66.8,1.47,3076.28,1,294,7.53,2,On,30.39,0
2023-09-05,09:45:00,Factory_D,Urban,Day,38.0,Junior,Yes,15.44,20.0,30.74,3.77,3769.41,8,332,1.98,1,Off,41.96,0
2023-09-05,10:00:00,Factory_D,Rural,Day,13.0,Senior,No,11.79,17.31,75.9,4.41,1043.95,19,228,3.71,2,On,33.68,0
2023-09-05,10:15:00,Factory_B,Rural,Night,10.0,Senior,No,18.6,16.81,53.79,0.91,2357.83,10,328,0.24,4,On,47.66,0
2023-09-05,10:30:00,Factory_B,Rural,Night,32.0,Senior,Yes,19.73,20.63,43.19,3.1,1891.75,13,290,6.67,4,Off,49.3,0
2023-09-05,10:45:00,Factory_C,Industrial_Zone,Night,38.0,Junior,No,17.7,20.32,49.04,3.29,3621.84,7,44,9.61,2,Off,25.8,0
2023-09-05,11:00:00,Factory_C,Urban,Night,40.0,Junior,No,21.96,20.58,76.96,0.04,1938.46,11,338,0.04,4,On,52.57,0
2023-09-05,11:15:00,Factory_D,Rural,Night,34.0,Junior,Yes,17.38,16.64,30.15,3.09,2124.63,8,216,9.16,0,Off,39.48,0
2023-09-05,11:30:00,Factory_B,Urban,Night,8.0,Senior,Yes,16.4,18.83,71.86,1.11,1759.63,3,320,3.04,1,Off,41.59,0
2023-09-05,11:45:00,Factory_B,Urban,Night,11.0,Senior,No,14.68,15.46,55.76,3.34,2663.23,1,357,1.03,3,On,38.55,0
2023-09-05,12:00:00,Factory_D,Urban,Day,18.0,Senior,Yes,17.17,20.77,50.36,3.9,2668.48,12,301,5.75,0,Off,47.01,0
2023-09-05,12:15:00,Factory_D,Industrial_Zone,Day,36.0,Senior,Yes,10.0,17.18,55.52,2.4,3734.37,11,177,2.95,2,Off,21.68,0
2023-09-05,12:30:00,Factory_D,Industrial_Zone,Night,49.0,Junior,Yes,21.63,20.55,69.81,0.96,3504.31,16,210,1.62,1,Off,53.76,0
2023-09-05,12:45:00,Factory_A,Urban,Day,24.0,Senior,No,17.52,20.2,48.2,4.15,1944.5,3,39,2.63,1,On,21.68,0
2023-09-05,13:00:00,Factory_D,Urban,Night,23.0,Senior,Yes,19.74,219.38,53.48,2.9,3528.78,16,107,2.13,0,Off,35.53,0
2023-09-05,13:15:00,Factory_A,Rural,Day,12.0,Senior,No,19.78,22.29,75.07,0.35,3848.67,4,25,1.67,4,Off,29.77,0
2023-09-05,13:30:00,Factory_C,Industrial_Zone,Day,25.0,Senior,No,18.55,17.96,56.63,3.04,3430.46,10,303,2.51,1,On,48.65,0
2023-09-05,13:45:00,Factory_D,Urban,Night,10.0,Senior,No,13.28,14.93,37.3,2.24,2210.89,15,181,4.36,4,Off,31.14,0
2023-09-05,14:00:00,Factory_A,Rural,Night,44.0,Junior,No,10.0,13.56,54.2,0.49,1436.26,6,220,0.72,3,Off,20.26,0
2023-09-05,14:15:00,Factory_A,Rural,Day,11.0,Senior,No,22.89,23.9,51.64,2.29,1409.92,18,99,0.85,4,Off,47.69,0
2023-09-05,14:30:00,Factory_A,Urban,Day,48.0,Junior,Yes,16.39,18.93,55.14,0.84,2432.16,13,45,1.76,4,Off,25.99,0
2023-09-05,14:45:00,Factory_A,Rural,Night,18.0,Senior,No,15.33,12.5,30.17,3.76,3566.98,10,17,6.74,4,Off,14.09,0
2023-09-05,15:00:00,Factory_B,Rural,Night,21.0,Senior,No,15.55,21.35,58.13,3.12,1968.6,8,30,6.81,3,Off,24.55,0
2023-09-05,15:15:00,Factory_C,Industrial_Zone,Night,11.0,Junior,No,14.95,17.95,70.11,1.15,1185.57,4,315,1.22,0,On,42.25,0
2023-09-05,15:30:00,Factory_B,Industrial_Zone,Night,47.0,Senior,Yes,16.29,16.04,71.29,1.4,3176.41,14,102,6.79,1,Off,25.56,0
2023-09-05,15:45:00,Factory_C,Rural,Day,35.0,Junior,No,16.11,17.42,30.39,1.79,2725.0,4,282,4.13,2,Off,39.74,0
2023-09-05,16:00:00,Factory_B,Urban,Day,32.0,Junior,Yes,16.69,19.14,53.46,1.51,2109.81,10,326,6.42,4,On,48.47,0
2023-09-05,16:15:00,Factory_D,Industrial_Zone,Day,28.0,Senior,Yes,15.61,17.43,41.06,1.6,1053.73,3,250,0.97,0,Off,35.48,0
2023-09-05,16:30:00,Factory_D,Rural,Night,49.0,Senior,Yes,19.01,17.79,65.34,0.57,2280.25,19,216,9.53,2,On,44.86,0
2023-09-05,16:45:00,Factory_C,Urban,Day,42.0,Junior,No,18.52,19.23,56.89,4.93,3318.7,4,240,4.56,3,Off,36.24,0
2023-09-05,17:00:00,Factory_B,Rural,Night,43.0,Junior,Yes,14.74,16.29,67.53,0.86,2310.17,2,311,5.42,2,On,36.32,0
2023-09-05,17:15:00,Factory_A,Urban,Night,29.0,Junior,Yes,16.92,16.5,31.87,1.75,1024.43,14,34,3.04,4,On,20.76,0
2023-09-05,17:30:00,Factory_B,Urban,Day,,Senior,No,12.85,14.26,55.16,0.34,2735.52,19,70,3.23,0,Off,21.93,0
2023-09-05,17:45:00,Factory_A,Urban,Day,16.0,Senior,No,18.21,18.5,65.14,4.38,2915.89,11,248,5.44,4,Off,42.98,0
2023-09-05,18:00:00,Factory_C,Industrial_Zone,Night,17.0,Junior,Yes,21.41,15.25,55.9,4.49,1528.39,19,244,0.1,0,On,49.12,0
2023-09-05,18:15:00,Factory_A,Industrial_Zone,Night,37.0,Junior,No,18.99,18.9,48.28,3.92,2039.35,14,267,6.25,2,Off,39.02,0
2023-09-05,18:30:00,Factory_B,Rural,Day,24.0,Junior,No,16.1,20.34,33.28,0.22,3693.66,6,304,0.94,4,On,45.38,0
2023-09-05,18:45:00,Factory_A,Rural,Night,38.0,Junior,Yes,13.44,16.63,41.28,2.56,2663.18,5,178,5.72,3,Off,31.44,0
2023-09-05,19:00:00,Factory_D,Urban,Night,43.0,Junior,No,18.39,17.64,75.94,2.26,1221.08,4,325,9.03,0,Off,43.56,0
2023-09-05,19:15:00,Factory_C,Urban,Day,36.0,Senior,Yes,14.56,14.64,33.95,4.13,1115.56,1,331,4.07,2,On,32.28,0
2023-09-05,19:30:00,Factory_B,Rural,Day,13.0,Junior,Yes,16.43,14.53,52.45,2.4,3528.08,9,100,6.84,0,On,19.2,0
2023-09-05,19:45:00,Factory_A,Urban,Night,48.0,Junior,Yes,18.64,16.1,58.56,2.13,2747.25,16,248,3.27,2,Off,39.84,0
2023-09-05,20:00:00,Factory_A,Rural,Day,13.0,Senior,No,13.93,14.27,69.34,1.25,1269.71,12,317,8.46,4,Off,40.72,0
2023-09-05,20:15:00,Factory_A,Industrial_Zone,Night,25.0,Junior,No,16.65,18.36,69.38,3.65,1538.65,2,119,0.58,4,Off,29.17,0
2023-09-05,20:30:00,Factory_A,Urban,Day,17.0,Senior,Yes,13.23,16.99,41.38,3.69,1166.77,19,289,4.93,4,On,41.31,0
2023-09-05,20:45:00,Factory_D,Industrial_Zone,Night,27.0,Senior,Yes,15.37,17.33,39.73,2.78,2593.95,6,256,8.14,3,On,33.46,0
2023-09-05,21:00:00,Factory_D,Rural,Day,33.0,Junior,Yes,15.0,15.1,60.58,3.75,3626.08,6,363,8.53,2,On,42.79,0
2023-09-05,21:15:00,Factory_D,Urban,Night,15.0,Junior,Yes,20.02,18.92,70.96,0.56,3202.34,15,178,6.03,2,Off,43.36,0
2023-09-05,21:30:00,Factory_B,Urban,Day,7.0,Senior,Yes,16.99,17.49,37.28,4.85,3717.28,10,39,9.57,1,On,18.17,0
2023-09-05,21:45:00,Factory_A,Urban,Day,30.0,Senior,No,14.35,13.04,40.8,1.25,2520.26,18,192,5.06,0,Off,36.22,0
2023-09-05,22:00:00,Factory_C,Industrial_Zone,Night,49.0,Junior,Yes,15.11,18.98,42.08,4.2,2561.96,2,95,5.36,0,On,19.48,0
2023-09-05,22:15:00,Factory_D,Industrial_Zone,Day,42.0,Junior,No,19.42,17.09,50.47,2.9,3529.6,3,254,4.24,0,Off,39.39,0
2023-09-05,22:30:00,Factory_A,Industrial_Zone,Day,28.0,Junior,Yes,11.66,19.96,32.88,1.47,2629.77,1,358,4.64,0,On,36.0,0
2023-09-05,22:45:00,Factory_A,Urban,Night,46.0,Senior,No,13.93,17.84,34.29,0.27,3756.2,11,214,7.12,2,On,26.14,0
2023-09-05,23:00:00,Factory_A,Industrial_Zone,Night,7.0,Senior,No,13.22,14.8,78.53,2.86,3470.67,10,152,1.13,0,On,29.95,0
2023-09-05,23:15:00,Factory_A,Rural,Night,42.0,Junior,Yes,16.87,20.56,59.75,1.1,1012.98,10,337,3.36,2,Off,46.93,0
2023-09-05,23:30:00,Factory_B,Urban,Day,17.0,Junior,Yes,16.75,18.52,39.85,3.82,2859.64,14,106,4.01,2,On,34.71,0
2023-09-05,23:45:00,Factory_C,Rural,Night,35.0,Junior,Yes,15.92,16.41,54.63,2.45,3955.55,3,279,3.33,3,Off,37.85,0
2023-09-06,00:00:00,Factory_B,Urban,Day,38.0,Senior,No,16.13,20.68,63.93,3.04,3688.71,5,260,9.64,2,Off,41.75,0
2023-09-06,00:15:00,Factory_A,Industrial_Zone,Day,26.0,Junior,Yes,12.34,16.83,42.52,2.67,3496.11,19,214,9.51,1,On,39.06,0
2023-09-06,00:30:00,Factory_C,Urban,Day,31.0,Junior,No,13.56,14.65,67.58,4.57,2789.99,1,40,0.8,3,On,5.95,0
2023-09-06,00:45:00,Factory_C,Rural,Day,27.0,Junior,No,18.12,22.2,50.77,0.5,3831.86,7,50,7.39,0,On,29.37,0
2023-09-06,01:00:00,Factory_D,Urban,Night,30.0,Junior,No,11.98,14.94,48.45,0.82,2453.69,4,185,9.6,1,Off,21.67,0
2023-09-06,01:15:00,Factory_D,Industrial_Zone,Night,11.0,Junior,Yes,15.56,17.83,55.03,2.06,1540.1,3,191,5.21,0,Off,30.03,0
2023-09-06,01:30:00,Factory_D,Industrial_Zone,Night,25.0,Junior,No,19.24,20.85,65.33,0.94,3669.02,16,244,3.03,1,Off,50.98,0
2023-09-06,01:45:00,Factory_B,Rural,Day,25.0,Junior,No,17.0,18.1,39.5,4.61,2483.89,14,319,1.72,0,On,52.54,0
2023-09-06,02:00:00,Factory_D,Rural,Night,,Junior,No,14.31,18.37,65.08,2.59,3235.67,7,343,6.76,2,Off,45.39,0
2023-09-06,02:15:00,Factory_A,Rural,Night,7.0,Senior,Yes,18.52,18.79,71.71,2.87,3133.51,3,80,1.73,0,On,26.87,0
2023-09-06,02:30:00,Factory_D,Urban,Night,8.0,Junior,No,14.19,14.43,70.7,4.01,3358.24,19,128,5.14,4,On,27.77,0
2023-09-06,02:45:00,Factory_C,Industrial_Zone,Day,32.0,Senior,No,16.52,18.48,67.81,3.04,1299.1,16,121,6.31,3,Off,28.38,0
